Reporter REF	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE
A_23_P144438	0.0926846	0.2333342398	0.0241969	-0.05363996877	-0.0844198	-0.09760006266
A_23_P144453	-0.0234919	0.02766710034	-0.235184	-0.1831084441	0.00576879	-0.0656916994
A_23_P144458	0.230245	0.1876702405	0.163767	-0.03136205916	-0.0553258	-0.07479813285
A_23_P144465	0.104162	0.2886609696	-0.0641954	-0.07012197643	-0.172357	0.03361378753
A_23_P144476	-0.027146	-0.2141568253	-0.129074	-0.1227656953	0.334491	-0.02814245399
A_23_P144490	-0.0912734	-0.120602777	-0.0733514	-0.009249374362	-0.16611	0.03520188406
A_23_P144497	-0.0225939	0.08476494282	-0.0381213	0.08832967075	0.072169	0.0863014921
A_23_P144512	0.0386256	0.01885983389	-0.0575498	0.02077329046	-0.217062	0.1654129074
A_23_P144521	0.427962	0.08853172158	0.316749	-0.2166254862	-0.250502	-0.03920274394
A_23_P144531	0.15227	0.1216715728	0.323115	-0.2817326569	-0.180359	-0.6775236626
A_23_P144549	0	-0.1783902874	0.169913	-0.05947785663	0.207725	-0.02432053655
A_23_P144578	0.0482982	0.2752594152	0.0236717	0.1005211036	0.0283945	0.145767015
A_23_P14458	-0.0554284	0.1230406034	-0.585932	0.1656069414	0.107771	0.3197723933
A_23_P144622	0.0834559	0.2476728953	-0.243615	0.06418169485	0.216006	-0.06863921188
A_23_P144627	-0.0960117	-0.02478019246	-0.0426436	0.009553682346	-0.2137	0.02355194538
A_23_P144639	-0.0406251	-0.03597870082	-0.12559	-0.0120818577	-0.386716	0.05808334598
A_23_P14464	0.333681	0.07961372371	-0.0689222	-0.2664643815	-0.261083	-0.007251585616
A_23_P144656	-0.0215896	0.1261930011	-0.119462	-0.0162140009	-0.224853	-0.03034131892
A_23_P144668	-0.693479	0.4354089286	-0.285643	0.2808906518	0.231409	0.08953200654
A_23_P144677	0.0358095	0.2099713677	-0.0642914	0.08087466187	0.00334442	0.05783023444
A_23_P144684	0.210357	0.1353353723	0.100113	0.01243316938	-0.0826414	-0.01782092211
A_23_P144697	0.0439048	0.06073595439	0.333738	-0.06038836065	0.00460648	-0.04014643233
A_23_P144704	-0.279894	0.02056312844	0.0642763	-0.03023976278	-0.244648	-0.03532247576
A_23_P144718	0.137716	-0.1258888008	-0.100246	-0.03517370406	-0.0200733	0.02127238488
A_23_P144726	-0.0196927	0.08584864499	-0.103209	0.5027883087	0.207457	0.2487985158
A_23_P14473	-0.146201	-0.1702133934	0.166585	-0.115016129	0.178111	-0.3246170198
A_23_P144746	0.195582	0.05916302187	0.396519	-0.2352617044	0.148398	-0.114806397
A_23_P144778	-0.319425	-0.5663958977	-0.47791	-0.07739767464	0.639971	0.2246035776
A_23_P144796	-0.114854	0.2712273789	-0.0999893	0.2329940038	-0.086778	0.237337144
A_23_P144807	-0.478197	-0.1984925878	-0.30355	-0.2168737647	0.32302	0.06349770964
A_23_P144816	0.0249119	0.0361811924	-0.0843831	-0.4008608169	-0.0263502	-0.3144959445
A_23_P14482	-0.154709	-0.1006306544	-0.201247	0.1768063908	0.168294	0.02597280531
A_23_P144827	-0.0491787	0.5830156082	-0.287242	0.3273560707	0.11233	0.4062600459
A_23_P144843	0	0.2305643663	0.0567811	-0.09316609049	0	0.07521540241
A_23_P144847	0.346152	-0.2855922605	0.216095	-0.3628192469	-0.243034	-0.4450442386
A_23_P144866	-0.0566492	-0.1504994053	0.0676555	-0.03008596117	-0.250219	0.02178354896
A_23_P144872	-0.00525575	0.1113239239	-0.108133	0.06443267265	0.097788	0.1638330362
A_23_P144877	-0.31174	-0.2197894911	-0.716837	0.4052982311	0.562685	0.3074812768
A_23_P144896	-0.196809	-0.03152461213	0.0279046	0.4180058387	0.333396	0.3501978299
A_23_P144911	0.0259052	-0.1616276138	0.334839	-0.1846204549	-0.148141	-0.4206085578
A_23_P144916	-0.814563	0.0976030137	-0.812052	0.5872472971	0.636936	0.4146380481
A_23_P144929	-0.396228	-0.04798835596	-0.0225706	-0.1451598586	0.673708	0
A_23_P14493	0.0866139	-0.07241701398	-0.14912	-0.3507123717	-0.070211	-0.2716191409
A_23_P144944	0.146618	0.2415363427	-0.227851	0.07365196942	0.241271	0.1100863122
A_23_P144959	-0.109693	0.1990870329	-0.126664	0.01854086496	-0.221956	0.1421203971
A_23_P144980	0.245658	0.3489571828	0.382265	-0.40796133	-0.244791	-0.279094205
A_23_P144999	0.329415	0.1946042209	0.0126065	0.2652337281	0.257588	0.08169619444
A_23_P145	-0.0164186	0.04333863409	0.0163521	-0.05841960574	0.176255	0.006996869614
A_23_P145006	-0.0678828	-0.04493874907	-0.127623	-0.08705206822	-0.363451	-0.155659031
A_23_P145016	0.0935423	-0.02224457347	0.0677977	0.07743441552	-0.0274846	0.01147473979
A_23_P145024	-0.149948	0.504409468	-0.374081	0.6414830168	0.308206	0.4726210402
A_23_P145035	0.223649	-0.2139888161	0.0699549	-0.1910426364	-0.0821979	0.02597969383
A_23_P145053	0.363639	0.2141858731	0.0313855	-0.1050848215	-0.31971	-0.02930438026
A_23_P145054	-0.35083	0.6221551985	-0.885258	0.5598930755	0.14745	0.4263816677
A_23_P145068	0.23289	0.03520747673	0.137748	-0.06150403398	-0.0259613	0.113118033
A_23_P145074	0.186536	0.2244492562	0.325226	0.1494153789	-0.083291	0.04794988991
A_23_P14508	-0.091235	0.117459198	0.102956	-0.09677426017	-0.0979002	-0.147474617
A_23_P145089	-0.0378932	-0.1008343457	0.132988	-0.1129215259	0.208634	-0.1116566309
A_23_P145096	-1.29643	-0.3889406372	-1.48545	-0.2711698358	0.920895	-0.167553121
A_23_P145114	-0.362081	-0.2344936651	-0.331376	0.2614599854	0.709276	0.04815511948
A_23_P145134	0.272953	-0.1728741809	0.39073	0.1012840006	0.156423	0.03989534255
A_23_P145146	0.0996119	-0.04034548449	0.0616359	0.1073073399	0.112037	0.2348273693
A_23_P14515	0.0586107	-0.1721035464	-0.104561	0.03341528276	0.186659	0.02922419691
A_23_P145153	0.0945868	-0.05472075007	0.151631	0.01281404584	0.127042	0.05411311172
A_23_P145159	0.0263965	0.1589351641	-0.105767	0.07526597959	-0.234592	0.1085171348
A_23_P145175	-0.00502725	-0.04683427882	0.0614437	0.1870285585	-0.0666137	0.03292022837
A_23_P145197	0.161066	-0.005157700489	0.00634989	0.1024161903	0.141592	0.1140577845
A_23_P1452	-0.0630545	-0.04781392698	-0.148886	0.08332795276	0.0751749	0.197294406
A_23_P145204	-0.133086	0.2982589106	-0.22207	-0.01756389516	-0.0935359	-0.07511254842
A_23_P145218	-0.0350337	-0.1348703102	-0.0214994	-0.01596662439	-0.11605	-0.01519729114
A_23_P145238	-0.152201	0.3404716596	-0.407629	0.1684035713	-0.432072	0.5437777588
A_23_P145244	0.212194	0.04500422552	0.297062	-0.05941277599	0.0491244	0.04488448628
A_23_P145247	0.230503	0.01266758827	0.170001	-0.1850854523	-0.0514838	0.05867096499
A_23_P145264	-0.664149	0.3899456187	-0.655518	0.561659364	0.519269	0.44235009
A_23_P145289	0.0770614	-0.00763660582	0.120432	-0.06041451456	-0.20191	-0.00966084158
A_23_P145301	0.0539934	0.382400533	-0.0757972	-0.03241106207	-0.0465446	-0.02334724683
A_23_P145330	0.0834151	-0.3348170111	-0.00954553	-0.1244053162	-0.216032	-0.08732711496
A_23_P145336	-0.564107	0.639900769	-0.429958	0.5344293542	0.530147	0.2393822715
A_23_P145357	-0.0236723	0.012163619	0.151581	0.05304120277	-0.0330116	0.04186439928
A_23_P14537	0.0621498	0.04474756316	-0.385213	0.1538408876	0.0917406	0.2439270818
A_23_P145370	-0.108556	-0.2879886027	0.0298369	-0.02362466956	0.0222673	0.09684449145
A_23_P145376	-0.316575	0.2883865028	-0.340278	0.002436134469	-0.568468	0.1692027025
A_23_P145388	-0.152639	0.2115341198	-0.139743	0.1065214869	0.241748	0.1842077253
A_23_P145397	0.190968	0.05892822543	-0.107993	-0.5700065492	0.0357644	-0.2197218599
A_23_P145408	-0.912871	-0.2048696587	-1.22193	0.06747075091	0.882836	0.2820127597
A_23_P145424	0.142672	0.03040730842	0.17753	0.1531424593	-0.272364	0.2140952036
A_23_P14543	0.294496	-0.05621706957	-0.0162421	-0.2068606873	-0.0425969	0.0478438537
A_23_P145437	0.212585	-0.0005071349367	0.00733227	0.03007132905	-0.0785218	0.1531043892
A_23_P145463	0.0562683	0.176216407	-0.17522	-0.06133975533	-0.00409937	0.05327660327
A_23_P145480	-0.051311	-0.123339114	0.157337	-0.1022868083	-0.240198	-0.1411119981
A_23_P145485	0.0360179	-0.122838968	-0.0100072	-0.02181776204	-0.0661457	0.1163274501
A_23_P145501	0.173562	0.160306377	-0.0663811	-0.02333967899	-0.0632736	-0.1434012071
A_23_P145507	-0.307679	0.1643868873	-0.00238952	0.2627417804	0.198937	0.2233196882
A_23_P145514	0.113366	-0.139508072	0.11474	-0.103392257	-0.0263225	0.02609152125
A_23_P145529	0.159911	-0.1472330289	0.316913	-0.5402495188	-0.274294	-0.8043390194
A_23_P145541	0.167957	0.05915690251	-0.0532796	-0.09183550657	0.0415971	0.05009877367
A_23_P145555	-0.148514	0.2029659783	-0.198769	0.4949810611	0.110405	0.1891090248
A_23_P145569	-0.0291747	0.3164508294	0.000484471	0.09043489527	-0.161677	0.02159206316
A_23_P145574	-0.0262137	-0.04433842381	-0.0891863	-0.01686399189	-0.13278	0.1108953884
A_23_P145584	0.00210373	0.09346954912	-0.0691771	0.1985088937	0.367494	0.4379095042
A_23_P14559	-0.0878732	0.4208152614	-0.12697	0.4101902467	0.411227	0.3612257302
A_23_P145596	0.0145121	0.02261414207	-0.0142528	0.02041565139	-0.241541	0.1086679205
A_23_P145606	0.112228	0.1547450594	-0.197866	0.06786324601	-0.112733	-0.08113788221
A_23_P145619	-0.140043	-0.4095579772	0.16994	-0.3484264244	0.113633	-0.4770364167
A_23_P145631	-0.242043	0.1824846945	-0.293601	0.1222634541	-0.124398	0.2465865835
A_23_P14564	-0.676819	0.2650695163	-0.24279	0.3832304096	0.345042	0.4984616597
A_23_P145644	0.414568	-0.3560796199	0.584284	-0.981613915	-0.384894	-1.492365449
A_23_P145657	0.0513303	0.04923439094	0.017664	0.04756608448	-0.193409	0.383607522
A_23_P145669	0.0559234	-0.2383069769	-0.0324851	0.344934196	0	-0.2324957185
A_23_P145681	-0.199841	-0.1462498841	0.100377	-0.08238375939	-0.0483633	-0.01331586898
A_23_P145694	0.146129	-0.05631401822	0.324352	-0.277927989	-0.134696	-0.09193891767
A_23_P145711	0.160164	0.01611106263	0.0512423	-0.05609646231	-0.245553	-0.03349805405
A_23_P145718	-0.249952	0.363514624	-0.216348	0.4546308209	0.106435	0.3043913529
A_23_P145724	-0.258437	0.2749922518	0.0791293	0.02063512066	-0.220836	0.03628340609
A_23_P145752	0	0	0.000911519	0.03665201764	0.23134	-0.3559297126
A_23_P145761	0.224303	0.3606226404	-0.0351018	0.3993868111	0.216077	0.08813804112
A_23_P145777	0.0766429	-0.2113727932	0.219379	-0.08949198975	-0.164242	-0.3193398321
A_23_P145786	-0.102641	-0.08482572996	0.0916043	-0.1259215987	-0.080536	-0.1672938673
A_23_P145817	-0.198387	-0.322278025	-0.014395	-0.0627323974	0.357265	-0.1447744045
A_23_P145824	0.136383	0.2323396505	-0.0111193	-0.5571425752	-0.1456	-0.7183750159
A_23_P145841	-0.768012	-0.8283298193	-1.39199	-0.9350033189	0.698073	-0.3503362806
A_23_P145844	-0.0814078	-0.0822096752	-0.22792	-0.003983285968	0.0399453	0.02306928011
A_23_P145846	-0.0932194	-0.1999947299	-0.332581	-0.03610459553	0.121633	-0.01748203846
A_23_P145863	-0.420622	0.5006874467	-0.407799	0.7961176389	0.265056	0.6671520269
A_23_P145865	0.0268684	-0.08377977891	-0.0743217	-0.08616043788	0.0873917	-0.03698259129
A_23_P145874	-0.315319	0.4501131802	-0.304466	0.6767194385	0.762447	0.67924726
A_23_P145889	-0.11459	0.2408119903	-0.0430172	0.03962449183	-0.0446792	0.07694861235
A_23_P145895	-0.223452	-0.1360249036	0.0914007	0.235513109	0.216416	0.06984980883
A_23_P145904	0.0515186	-0.1400390094	0.162621	0.07794171517	0.0527116	-0.06855457103
A_23_P145916	-0.2838	0.5106007718	-0.259203	0.599049209	0.395884	0.46581732
A_23_P145930	0.0437294	-0.07373170646	-0.0394363	-0.02895215938	0.0592921	0.08167367582
A_23_P145935	0.278098	0.08459858091	0.199957	-0.01278950306	-0.234208	0.02818999629
A_23_P145957	-0.191209	-0.09347757196	-0.629309	0.0385561088	0.137158	0.1216944928
A_23_P145965	-0.181163	0.5466759827	-0.258886	0.6839590067	0.414339	0.59713252
A_23_P145978	0.252643	-0.0516486477	0.0662541	0.004842933127	-0.230272	0.03553851668
A_23_P145984	-1.09301	-0.1862048415	-0.214443	0.2193849033	0.395721	0.1113051407
A_23_P145995	-0.0794791	0.3239062187	-0.0116803	-0.1409550537	-0.352206	-0.1322461427
A_23_P146004	0.118759	-0.1209454626	0.224033	-0.009355750419	-0.105534	0.01754067136
A_23_P146050	0.162512	0.05915818448	-0.236361	-0.08848845986	0.109861	0.08623525584
A_23_P146058	0.00564458	-0.197080504	-0.000700076	0.0729139046	0.254425	0.04608140228
A_23_P146066	0.17518	0.3406450186	0.371885	0.04285067484	0.107482	0
A_23_P146077	0.236047	0.3788819132	0.248025	0.3419459752	-0.0716127	0.1975042199
A_23_P146084	0.101263	-0.1058131917	0.0593	-0.09214479763	0.183597	0.3158611158
A_23_P1461	0.118122	0.2198965858	0.229362	-0.004568151468	-0.067531	0.1724204289
A_23_P146111	0.0672532	0.05876496595	0.0241985	-0.1017090111	-0.0848478	0.1242268155
A_23_P14612	-0.104316	0.2857925956	-0.136917	0.3010728105	0.295117	0.2305367195
A_23_P146125	-0.101552	-0.04997707914	-0.0319888	-0.1996573952	0	-0.1472625752
A_23_P146134	0.251396	-0.2632534345	0.358834	-0.5915598822	-0.148475	-0.7136722316
A_23_P146146	0.272124	-0.3848908658	0.415589	-0.7751962348	-0.218095	-0.6363508838
A_23_P146169	-0.284584	0	-0.0212623	-0.04446277986	-0.155048	-0.02622260715
A_23_P146172	0.210805	-0.2212153204	0.0922772	0.02164699363	0.0615869	0.204605991
A_23_P146187	-0.0262406	-0.4464361446	-0.319012	0.05937960497	0.187867	-0.06598364412
A_23_P146198	0.0327038	0.07656388687	-0.00906575	0.03544832922	-0.176822	-0.127760923
A_23_P146209	0.260636	-0.2685762856	0.296187	-0.5348321842	-0.267578	-0.6302048154
A_23_P146217	0.128835	-0.05953493354	0.106187	0.02086644849	0.615897	0.2343313852
A_23_P146233	-0.90609	0.5105065257	-1.29658	0.9001708492	0.785386	0.453113903
A_23_P146237	0.354378	0.002969663133	0.363893	-0.2579043223	-0.20148	-0.0379262139
A_23_P146274	-0.698056	0.6841083451	0.223734	-0.3206712846	0.0550051	-0.5753177673
A_23_P146284	-0.483136	-0.6939156119	-0.269584	-0.5125758413	0.619668	-0.9143026289
A_23_P146294	-0.169156	0.565708398	-0.352495	0.6535464617	0.131933	0.4998250152
A_23_P146325	-0.379309	0.704300457	0.0616983	0.0324560469	0.0649699	-0.1082138862
A_23_P146339	-0.1549	0.08988839995	-0.071172	0.1912958231	-0.0957052	0.1107410482
A_23_P146347	0.3919	0.1942375112	0.160817	-0.121963418	0.0206599	-0.08637343569
A_23_P146354	-0.107064	-0.07551786165	0.198536	-0.04639535652	0.0714867	-0.05861807034
A_23_P14636	0.25907	0.1069482215	0.0403503	-0.198447101	-0.192128	-0.2109395341
A_23_P146361	-0.0922406	-0.08363300407	0.153477	-0.1143362567	0.14733	-0.1076597536
A_23_P146367	0.0672925	0.1528619704	0.311797	0.09941306676	-0.0830741	0.06289977695
A_23_P146379	0.278715	0.01012701897	0.158029	-0.3994387769	-0.257113	-0.2575461264
A_23_P146417	-0.123969	-0.04742616055	-0.519233	-0.02253792807	0.319065	-0.02676420258
A_23_P146431	-0.0429823	-0.2922672336	0.163	0.2335056927	0.345386	0.1052149812
A_23_P146444	-0.359465	0.2691304617	0.235236	-0.03775462345	0.0692492	0.02428787751
A_23_P146456	0.0407864	-0.631437417	0.361784	-0.8672946753	0.0723227	-1.355044938
A_23_P146468	-0.26794	0	0	0.05404527036	0	0
A_23_P146479	-0.0362685	-0.08990706126	-0.0306141	0.03578360238	0.0902737	-0.1328719263
A_23_P146486	0.0802594	0.08072699041	-0.0103148	0.02571161773	-0.115033	-0.1088046107
A_23_P14649	0.06122	0.1000427578	0.295469	-0.1176998388	-0.734987	-0.377333689
A_23_P146497	0.112524	-0.1643839815	0.0313446	-0.2273746865	0.0489908	-0.2846686291
A_23_P146512	-0.683409	-0.4250425304	-0.803291	-0.4441649921	0.418287	-0.08983394033
A_23_P146526	0.0361902	-0.0620650187	-0.0350285	0.1466824337	0.312534	0.4008734098
A_23_P146539	0	0	0.298125	-0.0473921602	0	0
A_23_P146551	-0.0458193	0.1167743988	0.116284	0.1334113738	0.122403	0.007917505721
A_23_P146554	-0.774201	-0.2849089253	-0.578947	-0.6834919899	0.101975	-1.114635849
A_23_P146572	-0.187824	-0.06081793524	0.499118	0.2307565709	-0.00418643	0.06387430846
A_23_P146576	-0.1276	0.4431833381	-0.148693	0.3661920121	0.0466695	0.4038574887
A_23_P146584	0.0640128	0.08023742569	-0.129292	0.01687481313	0.0995451	0.2166122043
A_23_P146631	0.223146	0.2602645522	0.00233122	-0.05969611906	-0.209333	0.1934519971
A_23_P146637	-0.159789	-0.07539858621	-0.208199	0.2173879579	-0.0260382	0.1498509248
A_23_P146644	-0.717502	0.7316171215	-0.475863	1.046568424	0.520621	0.7758214529
A_23_P146654	0.0799052	-0.07025170501	0.0319738	-0.2509689945	-0.0250665	-0.2253792605
A_23_P14667	0.0907449	-0.1614825052	-0.122085	0.03101575056	-0.0871739	0.04575004122
A_23_P146717	-0.0757211	0.1017167123	-0.0700284	0.1486927316	-0.031859	0
A_23_P146728	0.0216999	-0.03397703626	-0.181474	-0.06249918827	0.252508	0.09038266898
A_23_P14673	0.17716	-0.5502424245	0.189803	-0.4323008789	-0.272597	-0.7222303708
A_23_P146736	-0.161524	-0.04207410828	-0.26601	-0.01784888076	0.0705714	0.09763049387
A_23_P146765	0.179473	-0.006605819204	-0.243506	0.1687117217	0.00997907	0.190215072
A_23_P146783	0.00870423	0.2021407688	-0.080839	0.00260285948	-0.102183	0.1472547979
A_23_P146798	0.142365	-0.06470980564	-0.310369	-0.3214089468	0.0428255	-0.07598275185
A_23_P146811	0.227303	0.2237331362	-0.0205987	0.1225592625	0.107817	0.1285067723
A_23_P146830	-0.420802	-0.4943433288	-0.147126	-0.3379536129	0.304725	-0.1387096872
A_23_P146849	-0.174566	0.2676796283	0.0237417	0.03178790295	-0.170868	0.1243472702
A_23_P146855	-0.00572756	0.07305886083	0.0117446	0.07514167242	-0.308804	0.0734324652
A_23_P146865	-0.0528385	-0.1530384408	-0.070044	-0.1001437276	-0.327843	-0.0435924061
A_23_P146885	-0.0142156	0.1063781079	-0.0662446	0.009320451402	-0.145371	0.05102001039
A_23_P146908	-0.0365482	-0.08325975491	-0.153715	0.1152866819	0.133652	0.114714165
A_23_P146922	-0.541042	0.4322846362	-0.0755642	-0.07725174558	0.523821	-0.00825721068
A_23_P146943	-0.890396	0.4661448911	-0.647179	-0.5553325865	0.88062	-0.2839136903
A_23_P146946	-0.0668798	-0.1500389948	-0.124028	0.3022147563	0.330999	0.3093650222
A_23_P146981	-0.218547	0.5376788968	-0.308585	0.3059617748	0.17802	0.3787634647
A_23_P146990	0.185994	0.07849333518	0.00120072	-0.4181069424	-0.101297	-0.2701658447
A_23_P146997	0.0130176	0.2847190091	-0.0258279	0.1682794921	-0.0208005	-0.1067696339
A_23_P147025	0.146317	-0.2124473698	-0.000737015	-0.1133649071	-0.137655	-0.4446000435
A_23_P147046	0.507409	0.2388169004	0.00377119	-0.02387715277	-0.152927	-0.02263290936
A_23_P147070	0.170676	0.1169951004	0.406531	-0.2500400436	-0.246244	0.06292769499
A_23_P14708	0.365254	0.1090447674	-0.0885705	-0.05458628492	-0.114344	0.06568904492
A_23_P147098	0.0715935	0.5079865652	-0.221126	0.1099648164	-0.0986187	0.03103304241
A_23_P147106	-0.748165	-0.2674930171	-0.625537	0.2063463692	0.519423	0.0180425588
A_23_P147109	-0.0898062	-0.3308394707	-0.384829	0.04453200834	0.0105862	0.1645609564
A_23_P147121	0.168649	0.4378830993	-0.0745516	-0.1434034567	-0.0793441	-0.0907052964
A_23_P14716	-0.213931	-0.0660520471	-0.412876	-0.2245767065	-0.0789831	-0.02859053542
A_23_P147166	-0.357274	-0.01172650985	-0.228794	-0.1886975659	0.459431	-0.2545253644
A_23_P147185	-0.244227	-0.2467092762	-0.171918	-0.3981926634	0.347924	-0.3091465494
A_23_P147199	0.0496045	0.04690314335	0.172272	-0.4238575446	-0.0822543	-0.2554006981
A_23_P147224	0.289963	-0.07729576088	0.029047	0.0593615896	0.138217	0.2700068997
A_23_P147238	-0.0438529	-0.1171950671	-0.00247107	-0.2564817228	-0.104318	-0.08208814919
A_23_P147245	-0.915087	-0.3988306233	-0.769515	-0.05620570565	0.98999	-0.1446146046
A_23_P147255	0.0305511	-0.06026942616	0.390696	-0.3757465842	-0.258747	-0.5266111756
A_23_P147277	0.0241904	-0.01235344539	0.125497	-0.05474565988	-0.175805	-0.02201910187
A_23_P147296	0.0462563	-0.159576568	0.0534213	0.01034035183	0.0733273	-0.01350880801
A_23_P1473	0.0269524	0.1005750943	0.0834619	0.1376731314	-0.0667486	0.06684201292
A_23_P147311	-0.410827	0.3141670901	0.100651	0.01718529832	0.0544845	0.1826759474
A_23_P147314	-0.222435	0.2039608106	0.00240936	0	-0.179115	-0.05299818953
A_23_P147326	0.100627	0.07531312193	-0.0388733	0.05363375095	0.271206	0.01469059725
A_23_P147331	-0.0726098	-0.07169902826	-0.0130624	-0.04305900512	-0.0393471	-0.04838457622
A_23_P14734	-0.137733	0.03545531886	-0.348194	0.581542528	0.22211	0.4649225538
A_23_P147383	-0.00803881	-0.1370014294	0.198067	-0.1701357327	-0.0418389	-0.1956589922
A_23_P147388	0.19561	0.02576420217	-0.188033	0.362394061	-0.136689	0.2217950971
A_23_P147397	0.234079	-0.06587671389	0.2946	-0.1426483768	-0.128142	-0.1619865491
A_23_P147404	-0.160975	-0.2406244358	-0.63189	-0.4124855205	0.260746	-0.4361284815
A_23_P147423	0.291545	0.1284308029	0.393673	0.04450508788	-0.0746433	-0.08054440537
A_23_P147431	-0.405225	0.4331328807	-0.454635	-0.05867238387	0.315595	0.03603881204
A_23_P147439	-0.116119	0.09029423156	-0.0547946	-0.04970488478	-0.0379739	0.02678441486
A_23_P147450	-0.169047	0.05134305592	-0.574743	0.005072059721	0.0314692	0.09871972352
A_23_P147465	-0.0649049	0.07202457125	-0.0567512	0.0907938617	-0.201724	0.004015558925
A_23_P147479	0.191389	0.1457203886	0.354708	-0.09937580642	0.494882	-0.2588654072
A_23_P147495	-0.0865971	0.1051809932	0.183971	0.2647343763	0.157202	0.2316109228
A_23_P147514	0.00357487	-0.1328939147	-0.193048	0.07126403499	0.171004	0.1347374686
A_23_P14754	0.271989	0.06080156129	0.498462	-0.04184404394	-0.530855	0.07158065067
A_23_P147563	0.00782632	-0.02198535729	-0.00773801	0.03629611222	-0.20085	0.06615708441
